,AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Status
22,-0.00017724077042657882,-0.0004299504216760397,-3.916215064236894e-05,-7.884397200541571e-05,5.496798257809132e-05,-0.00015888256893958896,0.00024786058929748833,-0.0001027540274662897,9.907573985401541e-05,0.00010674026270862669,-7.896178431110457e-05,0.00035992098855786026,-0.0002469929459039122,0.0004442234057933092,0
23,-0.00013387603394221514,-0.00035170893534086645,-4.4702886953018606e-05,-9.09327354747802e-05,6.416187534341589e-05,-0.00011706046643666923,0.00017015096091199666,-7.85844968049787e-05,8.383352542296052e-05,9.279392543248832e-05,-6.718338408973068e-05,0.0002451285545248538,-0.00019664970750454813,0.0004246300377417356,0
24,-9.255005716113374e-05,-0.0002739294432103634,-4.756231646751985e-05,-9.270628652302548e-05,6.94150585331954e-05,-7.575518975500017e-05,9.961947216652334e-05,-5.5213793530128896e-05,5.710876212106086e-05,7.21425749361515e-05,-6.520794704556465e-05,0.00014027266297489405,-0.00015678608906455338,0.00042115277028642595,0
25,-8.363562665181234e-05,-0.0002373455645283684,-3.703500988194719e-05,-6.567304080817848e-05,4.9740116082830355e-05,-6.71729794703424e-05,9.114958083955571e-05,-5.3590752941090614e-05,3.792604911723174e-05,5.078116737422533e-05,-6.543294148286805e-05,0.00012822134885936975,-0.00014257169095799327,0.00039463944267481565,0
26,-9.610253619030118e-05,-0.00023387832334265113,-1.9824499759124592e-05,-3.0059130949666724e-05,1.6957517800619826e-05,-8.208279177779332e-05,0.00011846495181089267,-6.548442615894601e-05,3.6387722502695397e-05,3.672279854072258e-05,-5.732773570343852e-05,0.00017108555766753852,-0.00013615883653983474,0.00034129986306652427,0
27,-9.056730050360784e-05,-0.00021541782189160585,-1.1234993507969193e-05,-1.9063183572143316e-05,6.216901056177448e-07,-8.220285235438496e-05,0.00010876973828999326,-6.359506369335577e-05,4.0316364902537316e-05,2.9460339646902867e-05,-4.056258694618009e-05,0.00015981699107214808,-0.00010835501598194242,0.00029201380675658584,0
28,-5.204354238230735e-05,-0.0001544941042084247,-1.5352361515397206e-05,-3.376268068677746e-05,7.926934813440312e-06,-4.954351607011631e-05,4.0347964386455715e-05,-3.9080463466234505e-05,3.1469884561374784e-05,1.980684100999497e-05,-2.644584674271755e-05,5.9520545619307086e-05,-5.783609231002629e-05,0.0002694864524528384,0
29,-9.924811820383184e-06,-7.851052941987291e-05,-2.068058711302001e-05,-4.151547545916401e-05,1.5874493328738026e-05,-9.207120456267148e-06,-2.982499609061051e-05,-1.4179263416735921e-05,8.848706784192473e-06,2.6320362849219237e-06,-2.3353290089289658e-05,-4.538748908089474e-05,-1.4191081390890758e-05,0.0002594193210825324,0
30,1.6974199752439745e-06,-3.311336331535131e-05,-1.5177968634816352e-05,-1.962850546988193e-05,2.0018605937366374e-06,5.10888912685914e-06,-4.116180934943259e-05,-1.292193428525934e-05,-1.1338830518070608e-05,-1.6992375094559975e-05,-2.6520634492044337e-05,-6.443122401833534e-05,-1.1012073173333192e-06,0.0002335796452825889,0
31,-1.1918255950149614e-05,-2.4414148356299847e-05,-1.9055845541515737e-06,1.4605698197556194e-05,-2.576828410383314e-05,-5.3183739510132e-06,-1.0792427019623574e-05,-2.8468048185459338e-05,-1.6178239093278535e-05,-3.042358730453998e-05,-2.4775032215984538e-05,-2.0107076124986634e-05,-5.325973233993864e-06,0.00019078931654803455,0
32,-1.3597889847005717e-05,-1.6894238797249272e-05,6.643105280090822e-06,2.7275696993456222e-05,-4.088373316335492e-05,-8.934830475482158e-06,-9.627216059016064e-06,-3.160287087666802e-05,-1.2507332940003835e-05,-3.5832486901199445e-05,-1.2960852473042905e-05,-1.5408333638333715e-05,6.3535303524986375e-06,0.00015797749802004546,0
33,1.5066221749293618e-05,1.8573735360405408e-05,4.570504188450286e-06,1.3738452253164724e-05,-3.5169559851055965e-05,1.252056063094642e-05,-6.632561417063698e-05,-9.190475793730002e-06,-1.6933559891185723e-05,-4.070795330335386e-05,1.1892906286448124e-06,-9.494411642663181e-05,4.5478809624910355e-05,0.00015213366714306176,0
34,5.0192589696962386e-05,6.914379628142342e-05,8.11741756479023e-07,3.1334552659245674e-06,-2.8451589969336055e-05,4.1398769099032506e-05,-0.00013046502135694027,1.733257704472635e-05,-3.325604848214425e-05,-5.222612526267767e-05,7.1148651841212995e-06,-0.00018755214114207774,8.816200715955347e-05,0.00015466102922800928,0
35,5.943932774243876e-05,0.00010330999066354707,5.915736437600572e-06,1.9651566617540084e-05,-4.128768705413677e-05,5.038822200731374e-05,-0.0001409952383255586,2.022588341787923e-05,-4.9222981033381075e-05,-6.91175227984786e-05,5.249442438071128e-06,-0.0002050833572866395,0.00010711928916862234,0.0001344071060884744,0
36,4.697791155194864e-05,0.00011741981143131852,1.6395935745094903e-05,5.054054781794548e-05,-6.67834174237214e-05,4.2165385821135715e-05,-0.00010957258200505748,2.265386456201668e-06,-5.389008583733812e-05,-8.333972800755873e-05,4.811017788597383e-06,-0.00016237510135397315,0.00010456246673129499,9.082230099011213e-05,0
37,4.643345164367929e-05,0.00013759458670392632,2.048278292932082e-05,6.20643186266534e-05,-7.801537140039727e-05,4.48729406343773e-05,-0.00010408314119558781,-6.842607490398223e-06,-5.244885687716305e-05,-8.996624819701537e-05,1.0779001058836002e-05,-0.00015571797848679125,0.00010852099512703717,5.6325996411032975e-05,0
38,7.399662717944011e-05,0.00017817698244471103,1.5121529941097833e-05,4.692148286267184e-05,-6.778781971661374e-05,7.059195195324719e-05,-0.00015579338651150465,1.1427882782300003e-05,-5.8342397096566856e-05,-9.359215619042516e-05,1.9528495613485575e-05,-0.00022961811919230968,0.00013425007637124509,5.5118678574217483e-05,0
39,0.00010499412019271404,0.00021582585759460926,1.0984953405568376e-05,3.382683280506171e-05,-5.806609624414705e-05,9.609678090782836e-05,-0.0002158528077416122,3.905885023414157e-05,-7.322247984120622e-05,-0.00010022323840530589,2.4261722501250915e-05,-0.0003136594605166465,0.0001654449151828885,7.05297861713916e-05,0
40,0.00010728905181167647,0.00022252555936574936,1.8262606317875907e-05,4.849837932852097e-05,-7.169020682340488e-05,9.351361222798005e-05,-0.0002212761901319027,4.595149584929459e-05,-8.458433148916811e-05,-0.00011041253310395405,2.4807133740978315e-05,-0.0003186829562764615,0.00017938308883458376,6.641502841375768e-05,0
41,8.58546991366893e-05,0.0002087266620947048,3.127771560684778e-05,7.963876123540103e-05,-0.00010015910083893687,7.162718975450844e-05,-0.00018088944489136338,2.8831811505369842e-05,-8.376144978683442e-05,-0.00011938707029912621,2.653275259945076e-05,-0.0002606116177048534,0.00017763875075615942,3.4680084354477e-05,0
42,7.867734530009329e-05,0.00021756185742560774,3.5439079510979354e-05,9.266826964449137e-05,-0.00011339123011566699,6.717361247865483e-05,-0.00016611757746431977,1.538945252832491e-05,-7.887735409894958e-05,-0.00012560807226691395,3.1738989491714165e-05,-0.0002426452556392178,0.00018351542530581355,4.475262812775327e-06,0
43,0.00010614599159453064,0.00026846196851693094,2.6780970074469224e-05,7.546378765255213e-05,-0.0001002624339889735,9.733433398650959e-05,-0.0002149861684301868,2.641168794070836e-05,-8.482325938530266e-05,-0.00013148330617696047,3.655211548903026e-05,-0.0003168781113345176,0.0002075944939861074,3.6877113416267093e-06,0
44,0.0001429486001143232,0.00032615140662528574,1.7014494005707093e-05,5.5621261708438396e-05,-8.331315621035174e-05,0.000134849819005467,-0.00028020032914355397,5.000113378628157e-05,-0.00010257257963530719,-0.00014039644156582654,3.640629802248441e-05,-0.0004112462338525802,0.00023289653472602367,2.1838963220943697e-05,0
45,0.00014988257316872478,0.0003405679017305374,2.0749088434968144e-05,6.331445183604956e-05,-9.078877337742597e-05,0.00013947070692665875,-0.0002902223204728216,5.855162089574151e-05,-0.00011619916040217504,-0.00014864934200886637,3.349412145325914e-05,-0.00042189061059616506,0.00023713998962193727,2.4579449018347077e-05,0
46,0.00012420766870491207,0.00030974388937465847,3.4851316740969196e-05,9.292086178902537e-05,-0.00011843266111100093,0.00011011272727046162,-0.0002439559029880911,4.5751392462989315e-05,-0.00011362184159224853,-0.00015181233175098896,3.507018118398264e-05,-0.0003510619862936437,0.000225863914238289,3.624781470534799e-07,0
47,0.00010470820416230708,0.00028395827393978834,4.3304778955643997e-05,0.00011023409751942381,-0.00013671645137947053,8.775438618613407e-05,-0.0002128214546246454,3.377436951268464e-05,-0.00010270470374962315,-0.00015054956020321697,4.302821616875008e-05,-0.0003063140611629933,0.0002254839491797611,-2.314035373274237e-05,0
48,0.00012078742292942479,0.0003067625511903316,3.691828533192165e-05,9.795045480132103e-05,-0.00012718120706267655,0.00010355351696489379,-0.0002474462380632758,4.248583354637958e-05,-0.00010242755524814129,-0.00015237244952004403,4.9414742534281686e-05,-0.00036052815266884863,0.00024951910017989576,-1.7436614143662155e-05,0
49,0.00015493703540414572,0.0003618981863837689,2.5564004317857325e-05,7.687913603149354e-05,-0.00010803849727381021,0.00014072244812268764,-0.0003111579571850598,6.116685108281672e-05,-0.0001181825136882253,-0.0001613636122783646,4.746753256767988e-05,-0.0004566610441543162,0.0002783059608191252,8.462092409899924e-06,0
50,0.00016750356007833034,0.0003964146308135241,2.382665297773201e-05,7.746277697151527e-05,-0.00010846368968486786,0.00015753928164485842,-0.00033018577960319817,6.532725092256442e-05,-0.00013462793140206486,-0.00017355565796606243,4.0103073843056336e-05,-0.00048360024811699986,0.00028345821192488074,1.879742558230646e-05,0
51,0.00014842714881524444,0.0003853051457554102,3.377530811121687e-05,9.922174649545923e-05,-0.00013147028221283108,0.00013958463387098163,-0.00029145609005354345,5.023562698625028e-05,-0.00013588008005172014,-0.00017924293933901936,3.7892983527854085e-05,-0.0004221290582790971,0.00026600301498547196,-2.675002690466499e-07,0
52,0.00012851040810346603,0.000358313467586413,4.191679909126833e-05,0.00011369839921826497,-0.00014932457997929305,0.0001160336469183676,-0.00025627194554544985,3.8546317227883264e-05,-0.00012467736087273806,-0.00017545798618812114,4.454803274711594e-05,-0.0003671766025945544,0.0002547241165302694,-2.3383005100185983e-05,0
53,0.00013726731413044035,0.00035766937071457505,3.82415164494887e-05,0.00010314994142390788,-0.0001420642074663192,0.00011899964010808617,-0.0002771259460132569,4.9730559112504125e-05,-0.00011962776625296101,-0.00017034821212291718,5.282075653667562e-05,-0.0003994996368419379,0.0002693308051675558,-1.8544496924732812e-05,0
54,0.0001628569734748453,0.0003844474849756807,2.886168113036547e-05,8.533270010957494e-05,-0.000123690944747068,0.0001426519884262234,-0.00032848198316060007,7.172042387537658e-05,-0.00013049440167378634,-0.00017302051128353924,5.246315777185373e-05,-0.0004796361899934709,0.00029526057187467813,1.1728649951692205e-05,0
55,0.00017046270659193397,0.0004040003113914281,2.7106449124403298e-05,8.756147144595161e-05,-0.00012202950165374205,0.0001539518270874396,-0.00034384860191494226,7.583331171190366e-05,-0.00014480022946372628,-0.00018298595387022942,4.4036543840775266e-05,-0.0005052575725130737,0.00030352137400768697,3.244740219088271e-05,0
56,0.00015009079652372748,0.00039638715679757297,3.467992428340949e-05,0.00010837760055437684,-0.00014182635641191155,0.00013964736717753112,-0.00030736421467736363,5.5529984820168465e-05,-0.0001467098918510601,-0.00019037658057641238,3.869254942401312e-05,-0.00044964984408579767,0.000289006857201457,2.3514219719800167e-05,0
57,0.00013132713502272964,0.0003824068990070373,4.0471190004609525e-05,0.00011866490967804566,-0.0001586051075719297,0.00012302451068535447,-0.0002752947621047497,3.6727131373481825e-05,-0.0001365716161672026,-0.0001898199407150969,4.3210889998590574e-05,-0.0003961522306781262,0.0002759490453172475,4.661576440412318e-06,0
58,0.00014216609997674823,0.0003905920311808586,3.5205146559746936e-05,0.00010287998884450644,-0.00015163868374656886,0.00013051675341557711,-0.0002969650668092072,4.445207378012128e-05,-0.00013102233060635626,-0.0001849445834523067,5.151958976057358e-05,-0.00042385392589494586,0.00028362037846818566,7.472112883988302e-06,0
59,0.00016907976532820612,0.00041433528531342745,2.537224645493552e-05,8.06943207862787e-05,-0.0001322937896475196,0.00015219089982565492,-0.0003460695734247565,6.97733266861178e-05,-0.00013954952009953558,-0.00018359115347266197,5.202910688240081e-05,-0.0004990122397430241,0.00030190139659680426,3.513950287015177e-05,0
60,0.000175205830601044,0.00041995925130322576,2.3601720386068337e-05,8.211653039325029e-05,-0.0001279750285902992,0.0001562139659654349,-0.0003562339406926185,8.055097714532167e-05,-0.00015220194472931325,-0.00018832701607607305,4.3482021283125505e-05,-0.0005206347559578717,0.00030539525323547423,5.8846660976996645e-05,0
61,0.00014953249774407595,0.00039560056757181883,3.2428037229692563e-05,0.00010632027988322079,-0.0001457398757338524,0.000133601002744399,-0.00031177568598650396,6.259905057959259e-05,-0.00015399770927615464,-0.00019321047875564545,3.599198316805996e-05,-0.00045861562830395997,0.00028886122163385153,5.8404268202139065e-05,0
62,0.00012368532770778984,0.000370018562534824,3.8837064494146034e-05,0.00012115728168282658,-0.00016226957086473703,0.00011188963253516704,-0.00027131717070005834,3.863914025714621e-05,-0.00014354744052980095,-0.0001923985983012244,3.778646714636125e-05,-0.0003961694601457566,0.0002753067237790674,4.838164750253782e-05,0
63,0.0001298596616834402,0.00037640772643499076,3.333092899993062e-05,0.00010569215373834595,-0.00015611451817676425,0.00011996278044534847,-0.00029024420655332506,3.8373280403902754e-05,-0.00013588274305220693,-0.00018861891294363886,4.487979822442867e-05,-0.0004175150243099779,0.00028369255596771836,5.617612259811722e-05,0
64,0.00015882930892985314,0.00040688892477191985,2.114412927767262e-05,7.780802843626589e-05,-0.00013666963786818087,0.0001476401521358639,-0.0003451768134254962,6.0606893384829164e-05,-0.00014209152141120285,-0.0001878262555692345,4.733495006803423e-05,-0.00049398880219087,0.00030225436785258353,8.324582449859008e-05,0
65,0.00017029140144586563,0.00042045192094519734,1.7333542928099632e-05,7.20170937711373e-05,-0.00013052011490799487,0.00015694361354690045,-0.0003629179554991424,7.478018233086914e-05,-0.0001536663476144895,-0.00019090571731794626,4.1044113459065557e-05,-0.0005218677106313407,0.00030368290026672184,0.00010333256796002388,0
66,0.0001469938870286569,0.000395715469494462,2.5313638616353273e-05,9.378555841976777e-05,-0.0001462249201722443,0.00013311074872035533,-0.0003176520694978535,6.182460492709652e-05,-0.00015566727961413562,-0.00019222988339606673,3.3319403883069754e-05,-0.00046133913565427065,0.00028221390675753355,0.00010083569213747978,0
67,0.00011713477579178289,0.0003602675860747695,3.292394831078127e-05,0.00011205760529264808,-0.00016219831013586372,0.00010326165647711605,-0.0002666639629751444,3.89680135413073e-05,-0.00014560176350641996,-0.0001887506223283708,3.233368261135183e-05,-0.00038996682269498706,0.000262106244917959,9.412757935933769e-05,0
68,0.00011667708167806268,0.00035460677463561296,2.8704453143291175e-05,0.00010053614096250385,-0.00015540621825493872,0.00010307598859071732,-0.0002739276096690446,3.4791573852999136e-05,-0.00013809096708428115,-0.0001844746875576675,3.616397953010164e-05,-0.000399111770093441,0.00026598438853397965,0.00011047053703805432,0
69,0.00014174397801980376,0.00037865815102122724,1.6833404515637085e-05,7.290104258572683e-05,-0.00013419531751424074,0.00012912075908388942,-0.000326102803228423,5.211372263147496e-05,-0.00014333310537040234,-0.0001850295375334099,3.69222070730757e-05,-0.00047137809451669455,0.00028491351986303926,0.00014683160407003015,0
70,0.00015489391807932407,0.0003926356730517,1.1588523193495348e-05,6.365379522321746e-05,-0.00012635499297175556,0.00014382229710463434,-0.00035043753450736403,6.494401168311015e-05,-0.0001534962939331308,-0.00018906628247350454,3.124657814623788e-05,-0.0005036689108237624,0.00028988337726332247,0.00017035541532095522,0
71,0.0001342420291621238,0.0003706131537910551,1.8210746929980814e-05,8.170761429937556e-05,-0.00014209105574991554,0.00012515659909695387,-0.0003114854625891894,5.450647950056009e-05,-0.0001531679736217484,-0.00018926625489257276,2.577553823357448e-05,-0.0004464906232897192,0.00027033090009354055,0.00016195782518479973,0
72,0.00010362388275098056,0.00033495904062874615,2.57299434451852e-05,9.932431566994637e-05,-0.0001599379174876958,9.510540985502303e-05,-0.0002586239716038108,3.433765596128069e-05,-0.0001411011762684211,-0.00018215189629700035,2.728378603933379e-05,-0.00037072409759275615,0.0002476446679793298,0.0001445299421902746,0
73,0.00010006868251366541,0.0003261547826696187,2.1974921764922328e-05,8.941457053879276e-05,-0.00015437736874446273,8.941238047555089e-05,-0.0002581518783699721,3.0197130399756134e-05,-0.00013241688429843634,-0.00017365872918162495,3.1947412935551256e-05,-0.0003723802510648966,0.0002460411051288247,0.0001557737705297768,0
74,0.00012384196452330798,0.00034862247412092984,9.714246516523417e-06,6.180922355270013e-05,-0.00013067437976133078,0.0001100944064091891,-0.0003051194071304053,4.4950480514671654e-05,-0.00013875015429221094,-0.00017276799189858139,3.061850293306634e-05,-0.00044239606359042227,0.0002605741610750556,0.00019948209228459746,0
75,0.00013828053488396108,0.0003627499972935766,3.350635097376653e-06,5.040442192694172e-05,-0.00011850654118461534,0.00012392655480653048,-0.00033005650038830936,5.491198317031376e-05,-0.0001511246373411268,-0.00017917068907991052,2.1175123038119636e-05,-0.00047872733557596803,0.0002642795443534851,0.00023850651632528752,0
76,0.00011896521755261347,0.00033934309612959623,9.971357940230519e-06,6.710943125654012e-05,-0.00013176178617868572,0.0001075360196409747,-0.00029403247754089534,4.3775784433819354e-05,-0.0001521293743280694,-0.00018352492770645767,1.2371607226668857e-05,-0.0004236440872773528,0.00024488550843670964,0.00024113421386573464,0
77,8.659777813591063e-05,0.0002972438815049827,1.8910564904217608e-05,8.594403334427625e-05,-0.0001506804837845266,7.945157994981855e-05,-0.00023982387210708112,2.435443821013905e-05,-0.00013825103815179318,-0.00017792629660107195,1.3601119462691713e-05,-0.0003413701197132468,0.0002220626047346741,0.0002198854781454429,0
78,7.921519136289135e-05,0.0002811271115206182,1.647921817493625e-05,7.763120083836839e-05,-0.0001481901272200048,7.364591147052124e-05,-0.00023525528376922011,2.1844081857125275e-05,-0.0001251039793714881,-0.00016559535288251936,2.1642061255988665e-05,-0.0003330509935040027,0.00022054884175304323,0.00021506183838937432,0
79,0.00010078752529807389,0.00030162258190102875,3.585864078559098e-06,4.9499252781970426e-05,-0.00012621661880984902,9.323885024059564e-05,-0.0002806174452416599,3.799191108555533e-05,-0.00012751130270771682,-0.00015788660675752908,2.535788189561572e-05,-0.00040099862962961197,0.00023639717255719006,0.0002447491860948503,0
80,0.00011669231025734916,0.0003214779426343739,-4.84408383272239e-06,3.496439239825122e-05,-0.00011180772708030418,0.00010571791790425777,-0.00030834367498755455,4.8384103138232604e-05,-0.0001404123759130016,-0.00015999122115317732,1.8232873117085546e-05,-0.0004453883448150009,0.00024095609842333943,0.000284361420199275,0
81,0.00010039829794550315,0.00030492557561956346,-3.3996860793195083e-07,4.959913349011913e-05,-0.0001219921323354356,8.846767741488293e-05,-0.00027433730429038405,3.5035736800637096e-05,-0.00014472419570665807,-0.00016569493163842708,6.863943326607114e-06,-0.0003972431004513055,0.000219597335672006,0.00029944354901090264,0
82,6.927503272891045e-05,0.00026429264107719064,9.146509000856895e-06,6.954491254873574e-05,-0.00013915995077695698,5.8529458328848705e-05,-0.00021739349176641554,1.1862531209771987e-05,-0.00013337429845705628,-0.00016580203373450786,2.5748461212060647e-06,-0.00031105399830266833,0.00019091085414402187,0.00029064668342471123,0
83,6.0448754084063694e-05,0.00024158692394848913,9.442755072086584e-06,6.390987982740626e-05,-0.00013671160559169948,5.116055399412289e-05,-0.0002070283080684021,7.671802450204268e-06,-0.0001197598539874889,-0.0001582318654982373,6.935471901670098e-06,-0.0002917035890277475,0.000184378819540143,0.000287900009425357,0
84,8.029356831684709e-05,0.00025338001432828605,-7.661388963242644e-07,3.671254307846539e-05,-0.00011490163888083771,7.229870971059427e-05,-0.00025036727311089635,2.6364206860307604e-05,-0.00011956116213696077,-0.00015031931980047375,1.099087512557162e-05,-0.0003535711148288101,0.00020068830053787678,0.0003087581426370889,0
85,9.559650789014995e-05,0.0002691881381906569,-9.728745681059081e-06,2.048609712801408e-05,-0.00010059393389383331,8.871220052242279e-05,-0.00028203960391692817,4.145106868236326e-05,-0.0001296934933634475,-0.00014720173203386366,8.525194061803631e-06,-0.0004023908404633403,0.00021217683388385922,0.00033551189699210227,0
86,7.922018266981468e-05,0.0002554287784732878,-7.5765906331071164e-06,3.206066685379483e-05,-0.00011086664744652808,7.37504888093099e-05,-0.0002522185677662492,3.0513123419950716e-05,-0.00013312388909980655,-0.00014673490659333766,2.248124474135693e-06,-0.0003623388765845448,0.00019710919877979904,0.0003425285976845771,0
87,4.675962918554433e-05,0.00022050435654819012,-2.755572836576903e-07,5.169962969375774e-05,-0.0001296037808060646,4.096352495253086e-05,-0.0001937312335940078,4.669511326937936e-06,-0.00012193057773401961,-0.00014327728422358632,-1.719730704508038e-07,-0.00027758360374718904,0.0001680317654972896,0.0003339452960062772,0
